User_ID,Age,Gender,Country,Subscription_Status,Total_WatchTime,Device
SF_1724,44,MALE,UK,Subscriber,260,Smart TV
SF_1725,62,MALE,UK,Subscriber,21,Smart TV
SF_1726,49,MALE,UK,Free,378,Tablet
SF_1727,25,MALE,UK,Free,73,Smart TV
SF_1728,13,MALE,INDIA,Free,110,Smart TV
SF_1729,57,MALE,UK,Free,449,Desktop
SF_1730,49,FEMALE,USA,Free,160,Desktop
SF_1731,51,FEMALE,CANADA,Subscriber,113,Mobile
SF_1732,22,MALE,UK,Subscriber,325,Desktop
SF_1733,28,MALE,FRANCE,Subscriber,462,Mobile
SF_1734,58,MALE,FRANCE,Subscriber,167,Tablet
SF_1735,51,MALE,FRANCE,Free,328,Smart TV
SF_1736,27,MALE,CANADA,Free,19,Mobile
SF_1737,26,MALE,ITALY,Subscriber,217,Tablet
SF_1738,22,MALE,ITALY,Subscriber,371,Tablet
SF_1739,15,MALE,INDIA,Free,410,Smart TV
SF_1740,34,MALE,ITALY,Free,397,Desktop
SF_1741,39,MALE,CANADA,Subscriber,294,Desktop
SF_1742,29,MALE,CANADA,Free,256,Tablet
SF_1743,55,MALE,ITALY,Subscriber,208,Mobile
SF_1744,45,MALE,CANADA,Subscriber,81,Smart TV
SF_1745,22,MALE,INDIA,Free,125,Desktop
SF_1746,24,MALE,ITALY,Free,416,Mobile
SF_1747,18,MALE,UK,Subscriber,395,Smart TV
SF_1748,50,MALE,ITALY,Free,151,Tablet
SF_1749,26,MALE,ITALY,Free,102,Desktop
SF_1750,31,MALE,ITALY,Free,131,Tablet
SF_1751,47,MALE,UK,Subscriber,498,Mobile
SF_1752,51,MALE,INDIA,Free,397,Mobile
SF_1753,24,MALE,INDIA,Free,40,Smart TV
SF_1754,18,MALE,CANADA,Subscriber,100,Mobile
SF_1755,9,FEMALE,UK,Free,308,Smart TV
SF_1756,26,FEMALE,USA,Subscriber,245,Desktop
SF_1757,47,MALE,FRANCE,Free,412,Tablet
SF_1758,29,FEMALE,USA,Free,348,Smart TV
SF_1759,10,MALE,USA,Subscriber,205,Desktop
SF_1760,65,FEMALE,UK,Free,467,Tablet
SF_1761,38,MALE,ITALY,Free,26,Mobile
SF_1762,46,MALE,ITALY,Free,293,Mobile
SF_1763,46,MALE,INDIA,Subscriber,267,Mobile
SF_1764,28,MALE,CANADA,Subscriber,361,Mobile
SF_1765,52,MALE,ITALY,Free,72,Desktop
SF_1766,26,FEMALE,CANADA,Free,361,Tablet
SF_1767,28,MALE,CANADA,Subscriber,341,Desktop
SF_1768,56,MALE,ITALY,Subscriber,255,Mobile
SF_1769,33,MALE,USA,Free,439,Tablet
SF_1770,64,MALE,UK,Subscriber,212,Desktop
SF_1771,44,MALE,CANADA,Subscriber,374,Tablet
SF_1772,12,MALE,USA,Free,351,Desktop
SF_1773,50,MALE,ITALY,Subscriber,488,Mobile
SF_1774,10,MALE,UK,Free,164,Tablet
SF_1775,60,MALE,CANADA,Subscriber,191,Mobile
SF_1776,21,MALE,CANADA,Free,466,Smart TV
SF_1777,21,MALE,UK,Free,387,Tablet
SF_1778,31,MALE,INDIA,Free,149,Desktop
SF_1779,34,MALE,FRANCE,Free,478,Mobile
SF_1780,55,MALE,INDIA,Subscriber,73,Tablet
SF_1781,57,FEMALE,UK,Free,153,Mobile
SF_1782,42,MALE,FRANCE,Subscriber,480,Desktop
SF_1783,48,MALE,UK,Subscriber,59,Smart TV
SF_1784,42,MALE,ITALY,Subscriber,73,Desktop
SF_1785,60,MALE,FRANCE,Subscriber,86,Desktop
SF_1786,58,MALE,USA,Subscriber,320,Desktop
SF_1787,52,MALE,FRANCE,Subscriber,370,Desktop
SF_1788,40,MALE,INDIA,Free,390,Smart TV
SF_1789,10,MALE,USA,Subscriber,25,Smart TV
SF_1790,45,MALE,CANADA,Subscriber,449,Tablet
SF_1791,48,MALE,ITALY,Subscriber,69,Desktop
SF_1792,36,FEMALE,USA,Subscriber,414,Desktop
SF_1793,60,MALE,UK,Subscriber,189,Mobile
SF_1794,49,MALE,UK,Free,309,Smart TV
SF_1795,40,MALE,USA,Free,101,Mobile
SF_1796,12,MALE,FRANCE,Free,141,Tablet
SF_1797,26,MALE,CANADA,Subscriber,398,Tablet
SF_1798,35,MALE,USA,Subscriber,286,Tablet
SF_1799,34,MALE,INDIA,Free,489,Tablet
SF_1800,34,MALE,CANADA,Subscriber,297,Desktop
SF_1801,48,FEMALE,UK,Free,148,Tablet
SF_1802,30,MALE,USA,Free,386,Smart TV
SF_1803,20,MALE,CANADA,Subscriber,52,Desktop
SF_1804,38,MALE,FRANCE,Subscriber,462,Desktop
SF_1805,24,MALE,FRANCE,Subscriber,488,Desktop
SF_1806,20,MALE,INDIA,Subscriber,249,Mobile
SF_1807,60,MALE,USA,Free,270,Tablet
SF_1808,19,FEMALE,INDIA,Free,198,Smart TV
SF_1809,61,FEMALE,USA,Subscriber,152,Mobile
SF_1810,54,MALE,ITALY,Free,457,Mobile
SF_1811,46,MALE,ITALY,Subscriber,407,Mobile
SF_1812,51,FEMALE,CANADA,Free,156,Desktop
SF_1813,39,FEMALE,FRANCE,Subscriber,159,Desktop
SF_1814,64,MALE,USA,Subscriber,246,Desktop
SF_1815,40,MALE,INDIA,Subscriber,380,Tablet
SF_1816,44,FEMALE,INDIA,Subscriber,365,Mobile
SF_1817,30,MALE,FRANCE,Subscriber,120,Smart TV
SF_1818,16,MALE,ITALY,Subscriber,81,Desktop
SF_1819,17,FEMALE,CANADA,Subscriber,128,Smart TV
SF_1820,43,MALE,USA,Subscriber,183,Desktop
SF_1821,13,MALE,FRANCE,Free,445,Tablet
SF_1822,46,FEMALE,FRANCE,Subscriber,72,Desktop
SF_1823,62,FEMALE,ITALY,Subscriber,205,Mobile
SF_1824,64,FEMALE,ITALY,Free,100,Desktop
SF_1825,60,MALE,USA,Subscriber,319,Desktop
SF_1826,57,MALE,UK,Free,387,Smart TV
SF_1827,15,FEMALE,FRANCE,Free,324,Tablet
SF_1828,31,MALE,UK,Free,76,Tablet
SF_1829,36,MALE,CANADA,Subscriber,208,Desktop
SF_1830,25,MALE,ITALY,Free,318,Mobile
SF_1831,36,MALE,USA,Free,200,Desktop
SF_1832,41,FEMALE,INDIA,Free,258,Mobile
SF_1833,29,MALE,INDIA,Free,170,Smart TV
SF_1834,54,MALE,UK,Free,331,Desktop
SF_1835,40,MALE,INDIA,Subscriber,445,Smart TV
SF_1836,16,MALE,CANADA,Free,249,Desktop
SF_1837,11,MALE,INDIA,Free,350,Mobile
SF_1838,59,MALE,USA,Subscriber,464,Mobile
SF_1839,65,MALE,ITALY,Subscriber,106,Mobile
SF_1840,46,MALE,CANADA,Subscriber,147,Smart TV
SF_1841,15,MALE,ITALY,Free,230,Desktop
SF_1842,11,MALE,CANADA,Free,456,Desktop
SF_1843,25,MALE,FRANCE,Subscriber,365,Desktop
SF_1844,34,FEMALE,INDIA,Subscriber,289,Smart TV
SF_1845,57,MALE,ITALY,Free,98,Tablet
SF_1846,20,MALE,INDIA,Subscriber,441,Mobile
SF_1847,13,MALE,USA,Subscriber,90,Desktop
SF_1848,18,MALE,CANADA,Free,114,Mobile
SF_1849,58,MALE,UK,Free,239,Smart TV
SF_1850,58,MALE,INDIA,Subscriber,14,Smart TV
SF_1851,58,MALE,INDIA,Free,58,Desktop
SF_1852,29,MALE,ITALY,Subscriber,92,Tablet
SF_1853,19,MALE,USA,Free,145,Smart TV
SF_1854,49,MALE,ITALY,Subscriber,268,Mobile
SF_1855,21,MALE,USA,Subscriber,178,Tablet
SF_1856,41,MALE,ITALY,Free,175,Mobile
SF_1857,42,MALE,INDIA,Free,448,Desktop
SF_1858,14,FEMALE,UK,Subscriber,352,Smart TV
SF_1859,56,FEMALE,CANADA,Free,196,Tablet
SF_1860,34,MALE,FRANCE,Free,184,Tablet
SF_1861,46,MALE,FRANCE,Subscriber,114,Tablet
SF_1862,55,MALE,FRANCE,Subscriber,425,Tablet
SF_1863,48,MALE,INDIA,Free,54,Smart TV
SF_1864,51,MALE,CANADA,Subscriber,296,Mobile
SF_1865,51,FEMALE,FRANCE,Subscriber,399,Tablet
SF_1866,58,MALE,ITALY,Free,182,Mobile
SF_1867,23,MALE,UK,Free,71,Desktop
SF_1868,9,MALE,ITALY,Free,307,Desktop
SF_1869,11,MALE,ITALY,Subscriber,357,Mobile
SF_1870,54,MALE,CANADA,Subscriber,159,Smart TV
SF_1871,64,FEMALE,CANADA,Free,76,Mobile
SF_1872,49,MALE,UK,Free,349,Smart TV
SF_1873,11,MALE,FRANCE,Subscriber,88,Tablet
SF_1874,14,MALE,UK,Free,266,Desktop
SF_1875,14,MALE,UK,Subscriber,418,Desktop
SF_1876,42,MALE,USA,Subscriber,110,Tablet
SF_1877,45,FEMALE,UK,Subscriber,213,Smart TV
SF_1878,59,MALE,ITALY,Free,22,Tablet
SF_1879,14,MALE,CANADA,Subscriber,462,Desktop
SF_1880,35,MALE,USA,Free,62,Smart TV
SF_1881,39,MALE,FRANCE,Free,436,Smart TV
SF_1882,13,MALE,USA,Subscriber,54,Desktop
SF_1883,26,FEMALE,FRANCE,Subscriber,57,Mobile
SF_1884,31,MALE,INDIA,Subscriber,88,Smart TV
SF_1885,21,MALE,ITALY,Subscriber,242,Mobile
SF_1886,37,MALE,ITALY,Free,103,Mobile
SF_1887,62,MALE,UK,Free,321,Mobile
SF_1888,29,MALE,INDIA,Free,413,Smart TV
SF_1889,35,MALE,INDIA,Subscriber,258,Tablet
SF_1890,61,MALE,CANADA,Subscriber,379,Desktop
SF_1891,59,MALE,CANADA,Free,126,Desktop
SF_1892,44,MALE,CANADA,Subscriber,151,Smart TV
SF_1893,20,FEMALE,FRANCE,Subscriber,391,Mobile
SF_1894,28,FEMALE,UK,Subscriber,257,Smart TV
SF_1895,43,MALE,FRANCE,Free,343,Mobile
SF_1896,51,MALE,UK,Subscriber,214,Tablet
SF_1897,54,FEMALE,USA,Free,219,Mobile
SF_1898,55,MALE,UK,Subscriber,219,Smart TV
SF_1899,52,FEMALE,FRANCE,Free,461,Smart TV
SF_1900,52,MALE,USA,Subscriber,236,Desktop
SF_1901,19,MALE,ITALY,Free,250,Desktop
SF_1902,15,MALE,UK,Free,214,Desktop
SF_1903,55,MALE,INDIA,Free,171,Mobile
SF_1904,9,MALE,CANADA,Free,345,Mobile
SF_1905,37,FEMALE,FRANCE,Free,147,Tablet
SF_1906,60,FEMALE,INDIA,Free,327,Tablet
SF_1907,43,MALE,FRANCE,Free,176,Desktop
SF_1908,15,MALE,CANADA,Subscriber,236,Smart TV
SF_1909,65,MALE,USA,Subscriber,443,Smart TV
SF_1910,47,MALE,USA,Subscriber,487,Desktop
SF_1911,37,FEMALE,CANADA,Subscriber,416,Mobile
SF_1912,33,MALE,USA,Subscriber,260,Desktop
SF_1913,63,MALE,ITALY,Free,374,Mobile
SF_1914,32,FEMALE,FRANCE,Subscriber,177,Desktop
SF_1915,12,MALE,CANADA,Subscriber,410,Tablet
SF_1916,17,MALE,INDIA,Subscriber,301,Desktop
SF_1917,45,MALE,FRANCE,Subscriber,388,Smart TV
SF_1918,13,FEMALE,ITALY,Free,413,Smart TV
SF_1919,38,MALE,UK,Subscriber,305,Mobile
SF_1920,61,FEMALE,UK,Free,412,Mobile
SF_1921,42,MALE,UK,Subscriber,319,Desktop
SF_1922,25,FEMALE,CANADA,Free,453,Tablet
SF_1923,44,MALE,INDIA,Free,21,Mobile
SF_1924,65,FEMALE,INDIA,Subscriber,320,Mobile
SF_1925,17,MALE,ITALY,Free,222,Tablet
SF_1926,39,FEMALE,CANADA,Free,189,Tablet
SF_1927,33,MALE,USA,Free,132,Desktop
SF_1928,11,MALE,INDIA,Free,283,Smart TV
SF_1929,36,FEMALE,ITALY,Free,229,Smart TV
SF_1930,29,MALE,INDIA,Subscriber,261,Mobile
SF_1931,28,MALE,CANADA,Subscriber,356,Desktop
SF_1932,57,MALE,INDIA,Subscriber,122,Smart TV
SF_1933,21,MALE,ITALY,Subscriber,302,Smart TV
SF_1934,44,MALE,ITALY,Subscriber,57,Smart TV
SF_1935,24,MALE,ITALY,Free,222,Desktop
SF_1936,37,MALE,ITALY,Subscriber,315,Desktop
SF_1937,28,MALE,CANADA,Free,473,Smart TV
SF_1938,61,FEMALE,FRANCE,Free,303,Tablet
SF_1939,52,FEMALE,UK,Free,386,Smart TV
SF_1940,44,MALE,ITALY,Free,324,Tablet
SF_1941,33,MALE,USA,Free,399,Tablet
SF_1942,34,MALE,FRANCE,Subscriber,416,Tablet
SF_1943,43,MALE,FRANCE,Free,308,Smart TV
SF_1944,15,FEMALE,INDIA,Free,306,Mobile
SF_1945,23,MALE,CANADA,Free,306,Desktop
SF_1946,14,MALE,INDIA,Subscriber,178,Mobile
SF_1947,18,MALE,USA,Free,228,Mobile
SF_1948,41,MALE,INDIA,Free,441,Mobile
SF_1949,58,MALE,ITALY,Subscriber,500,Mobile
SF_1950,13,MALE,ITALY,Subscriber,255,Tablet
SF_1951,53,FEMALE,UK,Subscriber,92,Desktop
SF_1952,34,MALE,INDIA,Subscriber,252,Tablet
SF_1953,40,FEMALE,USA,Subscriber,264,Mobile
SF_1954,13,MALE,UK,Free,86,Smart TV
SF_1955,44,MALE,UK,Free,468,Mobile
SF_1956,13,MALE,UK,Subscriber,137,Mobile
SF_1957,63,FEMALE,INDIA,Subscriber,101,Tablet
SF_1958,33,FEMALE,CANADA,Free,391,Smart TV
SF_1959,23,FEMALE,FRANCE,Free,129,Desktop
SF_1960,9,MALE,INDIA,Subscriber,359,Desktop
SF_1961,58,FEMALE,UK,Subscriber,137,Desktop
SF_1962,26,FEMALE,ITALY,Subscriber,333,Desktop
SF_1963,23,FEMALE,USA,Subscriber,296,Desktop
SF_1964,53,FEMALE,ITALY,Free,280,Smart TV
SF_1965,22,MALE,ITALY,Subscriber,429,Mobile
SF_1966,21,MALE,CANADA,Subscriber,415,Smart TV
SF_1967,26,MALE,FRANCE,Free,357,Tablet
SF_1968,65,MALE,UK,Free,195,Mobile
SF_1969,46,FEMALE,ITALY,Free,277,Smart TV
SF_1970,29,MALE,FRANCE,Free,336,Smart TV
SF_1971,43,FEMALE,UK,Subscriber,131,Mobile
SF_1972,40,MALE,CANADA,Free,442,Smart TV
SF_1973,23,MALE,FRANCE,Subscriber,101,Smart TV
SF_1974,40,MALE,UK,Subscriber,297,Smart TV
SF_1975,11,MALE,USA,Subscriber,285,Tablet
SF_1976,29,MALE,INDIA,Free,148,Desktop
SF_1977,64,MALE,ITALY,Free,151,Smart TV
SF_1978,23,MALE,USA,Free,361,Smart TV
SF_1979,44,MALE,ITALY,Free,68,Mobile
SF_1980,60,MALE,CANADA,Free,315,Smart TV
SF_1981,29,MALE,INDIA,Free,303,Mobile
SF_1982,62,MALE,FRANCE,Free,148,Tablet
SF_1983,11,MALE,UK,Free,343,Desktop
SF_1984,39,MALE,UK,Subscriber,382,Desktop
SF_1985,29,MALE,FRANCE,Free,43,Smart TV
SF_1986,21,MALE,INDIA,Subscriber,235,Desktop
SF_1987,18,MALE,ITALY,Subscriber,346,Tablet
SF_1988,44,FEMALE,INDIA,Free,368,Mobile
SF_1989,19,MALE,FRANCE,Subscriber,351,Smart TV
SF_1990,15,MALE,USA,Subscriber,497,Tablet
SF_1991,61,MALE,FRANCE,Subscriber,309,Desktop
SF_1992,27,MALE,FRANCE,Free,416,Desktop
SF_1993,58,MALE,USA,Free,115,Smart TV
SF_1994,56,MALE,ITALY,Free,256,Mobile
SF_1995,61,MALE,FRANCE,Free,142,Smart TV
SF_1996,47,MALE,ITALY,Free,238,Tablet
SF_1997,24,MALE,INDIA,Free,142,Tablet
SF_1998,42,FEMALE,USA,Free,86,Tablet
SF_1999,61,FEMALE,USA,Subscriber,119,Smart TV
SF_2000,48,MALE,INDIA,Subscriber,495,Smart TV
SF_2001,12,MALE,CANADA,Free,387,Mobile
SF_2002,60,FEMALE,INDIA,Free,139,Tablet
SF_2003,27,MALE,USA,Free,309,Mobile
SF_2004,19,MALE,FRANCE,Subscriber,490,Smart TV
SF_2005,16,MALE,CANADA,Subscriber,355,Desktop
SF_2006,62,MALE,INDIA,Free,364,Mobile
SF_2007,36,MALE,ITALY,Subscriber,253,Smart TV
SF_2008,37,MALE,CANADA,Free,114,Smart TV
SF_2009,18,FEMALE,INDIA,Subscriber,332,Desktop
SF_2010,65,MALE,USA,Free,45,Tablet
SF_2011,31,FEMALE,FRANCE,Free,253,Smart TV
SF_2012,63,MALE,INDIA,Subscriber,374,Desktop
SF_2013,64,MALE,INDIA,Subscriber,164,Smart TV
SF_2014,13,MALE,CANADA,Subscriber,272,Tablet
SF_2015,25,MALE,USA,Subscriber,233,Mobile
SF_2016,10,FEMALE,USA,Subscriber,101,Mobile
SF_2017,57,MALE,CANADA,Free,127,Desktop
SF_2018,29,MALE,UK,Free,78,Tablet
SF_2019,43,MALE,INDIA,Free,400,Mobile
SF_2020,19,MALE,UK,Subscriber,196,Tablet
SF_2021,20,MALE,CANADA,Free,214,Desktop
SF_2022,59,MALE,INDIA,Subscriber,33,Smart TV
SF_2023,59,MALE,ITALY,Free,269,Mobile
SF_2024,17,MALE,FRANCE,Subscriber,163,Tablet
SF_2025,44,MALE,FRANCE,Subscriber,256,Tablet
SF_2026,17,MALE,CANADA,Subscriber,379,Smart TV
SF_2027,65,FEMALE,ITALY,Subscriber,223,Mobile
SF_2028,12,MALE,ITALY,Free,158,Desktop
SF_2029,62,FEMALE,ITALY,Subscriber,260,Desktop
SF_2030,17,MALE,CANADA,Subscriber,233,Tablet
SF_2031,35,MALE,INDIA,Subscriber,426,Smart TV
SF_2032,36,MALE,ITALY,Subscriber,491,Tablet
SF_2033,23,FEMALE,ITALY,Free,74,Mobile
SF_2034,28,FEMALE,INDIA,Free,383,Smart TV
SF_2035,48,FEMALE,USA,Free,354,Smart TV
SF_2036,24,FEMALE,INDIA,Free,293,Smart TV
SF_2037,48,MALE,FRANCE,Subscriber,284,Tablet
SF_2038,59,FEMALE,USA,Free,460,Desktop
SF_2039,18,MALE,ITALY,Subscriber,385,Tablet
SF_2040,13,FEMALE,UK,Free,249,Mobile
SF_2041,44,FEMALE,ITALY,Free,334,Desktop
SF_2042,9,MALE,CANADA,Subscriber,262,Desktop
SF_2043,14,MALE,INDIA,Free,308,Smart TV
SF_2044,47,FEMALE,FRANCE,Free,353,Tablet
SF_2045,63,FEMALE,FRANCE,Free,339,Desktop
SF_2046,37,MALE,INDIA,Subscriber,308,Smart TV
SF_2047,23,MALE,CANADA,Subscriber,391,Mobile
SF_2048,21,MALE,USA,Free,32,Smart TV
SF_2049,34,FEMALE,USA,Subscriber,453,Tablet
SF_2050,51,FEMALE,INDIA,Free,256,Tablet
SF_2051,52,MALE,CANADA,Free,432,Mobile
SF_2052,53,MALE,UK,Free,172,Tablet
SF_2053,42,MALE,INDIA,Free,495,Desktop
SF_2054,25,MALE,ITALY,Free,434,Desktop
SF_2055,53,MALE,FRANCE,Free,48,Mobile
SF_2056,26,MALE,USA,Free,344,Mobile
SF_2057,56,MALE,UK,Subscriber,152,Desktop
SF_2058,62,FEMALE,UK,Subscriber,411,Tablet
SF_2059,48,MALE,ITALY,Subscriber,179,Smart TV
SF_2060,17,MALE,CANADA,Subscriber,496,Smart TV
SF_2061,39,MALE,FRANCE,Subscriber,456,Tablet
SF_2062,16,MALE,USA,Free,126,Tablet
SF_2063,57,MALE,FRANCE,Free,105,Desktop
SF_2064,53,MALE,FRANCE,Subscriber,469,Mobile
SF_2065,48,MALE,UK,Free,248,Tablet
SF_2066,56,FEMALE,CANADA,Free,193,Smart TV
SF_2067,10,MALE,CANADA,Free,500,Tablet
SF_2068,54,FEMALE,INDIA,Free,61,Smart TV
SF_2069,35,MALE,CANADA,Subscriber,38,Tablet
SF_2070,35,FEMALE,UK,Subscriber,403,Mobile
SF_2071,17,MALE,USA,Subscriber,359,Tablet
SF_2072,15,FEMALE,USA,Free,172,Tablet
SF_2073,16,FEMALE,FRANCE,Free,377,Desktop
SF_2074,52,MALE,FRANCE,Free,407,Tablet
SF_2075,55,FEMALE,UK,Subscriber,127,Mobile
SF_2076,24,MALE,INDIA,Subscriber,417,Tablet
SF_2077,42,MALE,ITALY,Free,490,Smart TV
SF_2078,22,MALE,INDIA,Subscriber,355,Mobile
SF_2079,34,MALE,FRANCE,Free,334,Desktop
SF_2080,13,MALE,ITALY,Free,301,Smart TV
SF_2081,48,MALE,ITALY,Subscriber,190,Tablet
SF_2082,27,MALE,INDIA,Free,214,Smart TV
SF_2083,29,MALE,FRANCE,Subscriber,213,Tablet
SF_2084,60,MALE,UK,Subscriber,302,Desktop
SF_2085,21,MALE,ITALY,Subscriber,194,Smart TV
SF_2086,50,MALE,USA,Subscriber,113,Mobile
SF_2087,46,MALE,INDIA,Subscriber,225,Desktop
SF_2088,26,MALE,ITALY,Subscriber,258,Mobile
SF_2089,47,MALE,CANADA,Subscriber,448,Smart TV
SF_2090,61,MALE,CANADA,Free,227,Tablet
SF_2091,53,FEMALE,FRANCE,Subscriber,98,Smart TV
SF_2092,46,MALE,INDIA,Subscriber,64,Desktop
SF_2093,17,MALE,CANADA,Subscriber,134,Mobile
SF_2094,46,MALE,INDIA,Subscriber,409,Tablet
SF_2095,48,MALE,FRANCE,Free,67,Tablet
SF_2096,20,FEMALE,USA,Subscriber,126,Tablet
SF_2097,43,MALE,INDIA,Subscriber,355,Tablet
SF_2098,57,MALE,USA,Subscriber,121,Desktop
SF_2099,44,FEMALE,CANADA,Subscriber,435,Mobile
SF_2100,23,FEMALE,INDIA,Subscriber,194,Smart TV
SF_2101,45,MALE,ITALY,Free,254,Smart TV
SF_2102,48,MALE,USA,Subscriber,350,Smart TV
SF_2103,17,MALE,UK,Subscriber,302,Desktop
SF_2104,15,MALE,ITALY,Free,215,Smart TV
SF_2105,58,MALE,USA,Subscriber,279,Smart TV
SF_2106,11,FEMALE,ITALY,Free,459,Mobile
SF_2107,59,MALE,ITALY,Subscriber,63,Smart TV
SF_2108,41,MALE,FRANCE,Subscriber,72,Mobile
SF_2109,39,MALE,INDIA,Free,277,Smart TV
SF_2110,9,MALE,INDIA,Subscriber,338,Mobile
SF_2111,32,MALE,FRANCE,Free,426,Smart TV
SF_2112,12,FEMALE,INDIA,Subscriber,184,Tablet
SF_2113,17,MALE,INDIA,Subscriber,367,Mobile
SF_2114,59,MALE,INDIA,Free,392,Desktop
SF_2115,21,MALE,UK,Free,475,Mobile
SF_2116,63,MALE,INDIA,Free,491,Smart TV
SF_2117,52,MALE,CANADA,Free,112,Tablet
SF_2118,10,MALE,CANADA,Free,415,Tablet
SF_2119,21,MALE,INDIA,Free,261,Mobile
SF_2120,30,MALE,USA,Subscriber,187,Mobile
SF_2121,10,MALE,UK,Free,461,Desktop
SF_2122,61,MALE,CANADA,Free,355,Smart TV
SF_2123,11,FEMALE,CANADA,Free,279,Mobile
SF_2124,43,MALE,INDIA,Free,129,Smart TV
SF_2125,15,MALE,INDIA,Subscriber,498,Desktop
SF_2126,13,MALE,CANADA,Subscriber,361,Tablet
SF_2127,23,MALE,UK,Subscriber,119,Smart TV
SF_2128,35,FEMALE,CANADA,Free,287,Smart TV
SF_2129,19,MALE,UK,Free,256,Tablet
SF_2130,39,MALE,INDIA,Free,45,Mobile
SF_2131,49,MALE,ITALY,Subscriber,365,Mobile
SF_2132,15,MALE,FRANCE,Free,295,Mobile
SF_2133,52,FEMALE,ITALY,Subscriber,106,Smart TV
SF_2134,35,MALE,UK,Free,127,Tablet
SF_2135,37,MALE,INDIA,Subscriber,130,Desktop
SF_2136,49,MALE,INDIA,Subscriber,219,Tablet
SF_2137,51,FEMALE,USA,Subscriber,201,Tablet
SF_2138,33,FEMALE,ITALY,Free,390,Mobile
SF_2139,60,FEMALE,FRANCE,Subscriber,170,Mobile
SF_2140,47,MALE,CANADA,Free,299,Desktop
SF_2141,40,FEMALE,ITALY,Subscriber,160,Desktop
SF_2142,24,FEMALE,FRANCE,Subscriber,35,Tablet
SF_2143,17,MALE,UK,Subscriber,120,Smart TV
SF_2144,57,MALE,CANADA,Subscriber,11,Smart TV
SF_2145,21,MALE,ITALY,Subscriber,186,Tablet
SF_2146,52,MALE,UK,Free,183,Tablet
SF_2147,11,FEMALE,USA,Subscriber,367,Desktop
SF_2148,16,FEMALE,USA,Free,332,Mobile
SF_2149,30,MALE,INDIA,Subscriber,154,Smart TV
SF_2150,37,FEMALE,USA,Free,207,Smart TV
SF_2151,50,MALE,CANADA,Free,122,Tablet
SF_2152,19,MALE,CANADA,Free,324,Smart TV
SF_2153,14,MALE,ITALY,Subscriber,85,Desktop
SF_2154,37,MALE,CANADA,Subscriber,259,Desktop
SF_2155,52,FEMALE,UK,Free,318,Desktop
SF_2156,10,MALE,UK,Free,417,Smart TV
SF_2157,10,FEMALE,CANADA,Subscriber,99,Tablet
SF_2158,19,MALE,ITALY,Free,330,Smart TV
SF_2159,15,FEMALE,FRANCE,Free,192,Mobile
SF_2160,64,FEMALE,UK,Free,490,Mobile
SF_2161,55,FEMALE,INDIA,Free,156,Smart TV
SF_2162,35,FEMALE,ITALY,Free,237,Desktop
SF_2163,26,MALE,CANADA,Free,260,Smart TV
SF_2164,38,MALE,FRANCE,Subscriber,381,Desktop
SF_2165,23,MALE,USA,Subscriber,208,Desktop
SF_2166,60,MALE,INDIA,Free,161,Smart TV
SF_2167,18,FEMALE,ITALY,Free,112,Smart TV
SF_2168,45,MALE,CANADA,Free,127,Mobile
SF_2169,13,MALE,INDIA,Subscriber,382,Tablet
SF_2170,36,FEMALE,ITALY,Free,225,Mobile
SF_2171,56,MALE,FRANCE,Free,119,Mobile
SF_2172,54,MALE,FRANCE,Subscriber,349,Tablet
SF_2173,49,MALE,USA,Free,345,Mobile
SF_2174,57,MALE,USA,Free,323,Desktop
SF_2175,13,MALE,FRANCE,Subscriber,481,Desktop
SF_2176,50,MALE,ITALY,Subscriber,386,Smart TV
SF_2177,33,FEMALE,FRANCE,Free,171,Smart TV
SF_2178,44,MALE,INDIA,Free,227,Tablet
SF_2179,45,FEMALE,CANADA,Free,318,Smart TV
SF_2180,28,MALE,INDIA,Subscriber,211,Tablet
SF_2181,17,MALE,CANADA,Free,263,Tablet
SF_2182,53,FEMALE,CANADA,Subscriber,52,Mobile
SF_2183,47,FEMALE,USA,Subscriber,171,Smart TV
SF_2184,41,MALE,CANADA,Subscriber,142,Tablet
SF_2185,64,MALE,ITALY,Subscriber,363,Mobile
SF_2186,47,MALE,ITALY,Subscriber,210,Smart TV
SF_2187,22,MALE,ITALY,Subscriber,31,Tablet
SF_2188,17,FEMALE,ITALY,Subscriber,318,Mobile
SF_2189,39,MALE,USA,Free,146,Desktop
SF_2190,38,FEMALE,ITALY,Free,288,Desktop
SF_2191,63,MALE,CANADA,Free,178,Mobile
SF_2192,34,FEMALE,USA,Subscriber,16,Tablet
SF_2193,11,MALE,ITALY,Subscriber,64,Tablet
SF_2194,62,MALE,CANADA,Subscriber,401,Desktop
SF_2195,20,MALE,INDIA,Free,247,Smart TV
SF_2196,19,MALE,UK,Free,157,Mobile
SF_2197,39,FEMALE,FRANCE,Free,18,Smart TV
SF_2198,41,FEMALE,USA,Subscriber,228,Tablet
SF_2199,24,MALE,UK,Free,271,Tablet
SF_2200,54,MALE,UK,Free,178,Desktop
SF_2201,65,MALE,UK,Subscriber,301,Tablet
SF_2202,32,FEMALE,CANADA,Subscriber,302,Mobile
SF_2203,12,MALE,CANADA,Subscriber,467,Smart TV
SF_2204,31,MALE,UK,Free,390,Smart TV
SF_2205,48,FEMALE,UK,Free,340,Desktop
SF_2206,21,MALE,CANADA,Subscriber,212,Tablet
SF_2207,46,MALE,CANADA,Free,430,Tablet
